hhmem_number;male_adults_over_65;female_adults_over_65;male_adults_15_65;female_adults_15_65;male_children_5_14;female_children_5_14;male_children_0_4;female_children_0_4;dep_ratio;head_age;head_age_cat;head_gender;head_education;incsource_biggest1;incsource_biggest2;hh_income_perc_cocoa;hh_income_perc_othercrops;hh_income_perc_livestock;hh_income_perc_fish;hh_income_perc_bushproducts;hh_income_perc_farmlabour;hh_income_perc_nonaglabour;hh_income_perc_smallbusiness;hh_income_perc_comp;hh_income_perc_govt;hh_income_perc_landsalelease;hh_income_perc_remittances;hh_income_perc_other;n_crops_produced;n_crops_sold;crops_important1;crops_important2;all_land_known_yn;all_land_cultivated_ha;all_land_owned_ha;all_land_leased_ha;all_land_scrop_abunu_ha;all_land_scrop_abusa_ha;all_land_fallow_ha;all_land_numlandparcels;all_land_leasedout_yn;all_land_leasedout_landunit_ha;cocoa_land_known_yn;cocoa_land_used_ha;cocoa_land_used_morethan5_ha;cocoa_land_owned_ha;cocoa_land_leased_ha;cocoa_land_scrop_abunu_ha;cocoa_land_scrop_abusa_ha;cocoa_land_numlandparcels;cocoa_intercrop_yn;cocoa_prod_known_yn;cocoa_prod_total_kgs;cocoa_prod_total_kgsha;cocoa_valueproduction_usd;cocoa_valueproduction_usd_ha;cocoa_gfert_yn;cocoa_lfert_yn;cocoa_herb_yn;cocoa_pest_yn;cocoa_fung_yn;cocoa_ferment_yn;cocoa_marketing_income_yn;cocoa_marketing_income_usd;cocoa_marketing_income_usdha;cocoa_certification_yn;cocoa_certification_clean_yn;cocoa_prodgroup_hhmem;cocoa_credit_yn;loan_lastyear_yn;loan_amount_usd;ls_dairy_cattle;ls_cows_bulls;ls_horses_donkeys_mules;ls_goats;ls_pigs;ls_rabbits;ls_grasscutter;ls_sheep;ls_chickens;ls_other_poultry;ls_other;foodsec1;foodsec2;foodsec3;foodsec4;foodsec5;foodsec6;foodsec7;foodsec8;foodsec9;foodsec10;foodsec11;foodsec12;instanceid;hh_income_1;hh_income_2;hh_income_3;hh_income_4;hh_income_5;hh_income_6;hh_income_7;hh_income_8;hh_income_9;hh_income_10;hh_income_11;hh_income_12;hh_income_13;n_hh_incomes;dhs;dhs_combined;dhs_quintile;PPI_SCORE;PPI_100_Nat;PPI_125dollar_day;PPI_200dollar_day;PPI_250dollar_day;PPI_190dollar_day;PPI_310dollar_day;non_cocoa_land;share_cocoa_land
1;0;0;1;0;0;0;0;0;0;54;6;1;4;1;2;0,75;0,25;0;0;0;0;0;0;0;0;0;0;0;5;3;10;30;1;7,08201;9,307784;0;0;0;2,2257745;5;0;;1;5,665608;5,6656075;5,665608;0;0;0;3;0;1;2560;451,84915;4439,7197;783,6264;0;1;0;1;1;1;1;365,624;64,53394;2;0;0;0;0;;1;1;1;2;1;1;1;1;2;1;1;3;3;2;2;2;2;2;2;2;2;2;3;uuid:3e9b584f-28ea-4f75-ae9b-2edc7ff0c8a2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;-0,22082244;-0,71409297;1;52;7,2;0,4;2,5;6,8;1;9,5;1,4164019;0,8
9;0;1;2;4;1;1;0;0;0,5;52;6;1;3;2;10;0,15;0,6;0;0;0;0;0;0;0;0,25;0;0;0;12;10;10;8;0;;;;;;;;;;0;;;;;;;;1;1;;;;;0;0;1;1;0;1;0;;;2;0;0;0;1;261,16;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:271da22f-f431-47cc-a0f8-aead1982a959;1;1;0;0;0;0;0;0;0;1;0;0;0;3;;;;47;11,7;0,6;5,3;12,8;2,4;16,1;;
7;0;0;2;1;1;1;0;2;1,3333334;70;8;1;1;1;2;0,6;0,4;0;0;0;0;0;0;0;0;0;0;0;6;4;35;10;1;14,16402;14,16402;0;0;0;1,2140588;1;0;;1;8,093725;8,093725;8,093725;0;0;0;1;0;1;1280;158,1472;2219,86;274,26926;1;0;1;1;1;1;0;;;2;0;0;0;0;;1;1;1;3;1;1;1;1;3;1;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:0ca5c9cb-eab6-4571-978f-0d0dbbf70845;1;1;0;0;0;0;0;0;0;0;0;0;0;2;-0,37609485;-0,8147095;1;30;40,2;7,2;27,1;41,3;16,5;45,4;6,0702944;0,57142854
8;0;0;3;3;1;1;0;0;0,33333334;58;7;1;3;1;13;0,95;0;0;0;0;0;0;0,05;0;0;0;0;0;1;1;10;;1;4,0468626;4,0468626;0;0;0;0;2;0;;1;4,0468626;4,0468626;4,0468626;0;0;0;2;0;1;1920;474,44162;3329,7898;822,80774;1;1;0;1;1;1;0;;;1;1;0;0;0;;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:77311bd0-1362-4330-a614-e98fda3cdbfe;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1,0512522;0,110211454;3;41;19,6;2,5;11,6;20,7;5,1;24;0;1
2;1;0;0;1;0;0;0;0;1;74;8;1;3;12;1;0,3;0,15;0;0;0;0;0;0,05;0;0;0;0,15;0,35;2;2;10;30;1;3,2374902;7,284353;0;0;0;4,0468626;1;0;;1;2,4281175;2,4281175;2,4281175;0;0;0;1;1;1;640;263,57867;1109,9299;457,11542;0;1;0;1;1;1;0;;;2;0;1;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:a8ae5c88-e36a-4dab-a183-3a146ebb03f1;1;1;0;0;0;0;0;1;0;0;0;1;1;5;1,1652873;0,18410614;3;70;0,8;0;0,1;0,6;0,1;0,8;0,80937266;0,74999994
;;;;;;;;;;58;7;1;2;1;2;0,6;0,2;0;0;0;0;0;0,05;0,05;0,1;0;0;0;4;2;10;35;1;3,2374902;3,2374902;0;0;0;0,6070294;2;0;;1;2,6304607;1,8210882;2,6304607;0;0;0;2;1;1;1344;738,02026;2330,8528;1279,9231;1;1;0;1;1;1;1;2330,853;1279,9232;1;1;1;0;1;652,9;1;1;1;1;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:f46babe7-429d-47a5-aacc-4b43a4d20f45;1;1;0;0;0;0;0;1;1;1;0;0;0;5;;;;;;;;;;;0,60702944;0,8125
4;1;0;0;2;0;1;0;0;1;67;8;1;2;1;2;0,4;0,35;0;0;0;0;0;0;0;0;0;0,25;0;8;5;10;29;1;4,451549;8,903098;0;0;0;4,451549;3;0;;1;4,0468626;0,80937254;4,0468626;0;0;0;2;1;1;384;474,4416;665,958;822,80774;0;0;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;4;1;1;1;3;3;3;3;3;2;2;2;3;3;3;3;uuid:bf67e58f-f0e0-4dd9-9903-e75bb8fad67f;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0,47185865;-0,2652356;2;48;11,7;0,6;5,3;12,8;2,4;16,1;0,40468645;0,9090909
4;0;0;1;2;0;1;0;0;0,33333334;54;6;2;2;1;4;0,6;0,15;0;0,25;0;0;0;0;0;0;0;0;0;5;4;10;30;1;6,8796663;6,8796663;0;0;0;0,80937254;1;0;;1;3,2374902;1,6187451;3,2374902;0;0;0;1;1;1;768;474,4416;1331,916;822,80774;0;0;0;1;0;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:21853c2b-5284-48b0-a198-c096541ba784;1;1;0;1;0;0;0;0;0;0;0;0;0;3;1,0311894;0,09721076;3;41;19,6;2,5;11,6;20,7;5,1;24;3,6421762;0,47058827
7;0;0;2;2;1;1;1;0;0,75;44;5;1;0;2;1;0,4;0,6;0;0;0;0;0;0;0;0;0;0;0;4;3;24;10;1;2,205;2,205;0;1,65375;0;0,55125;1;0;;1;2,205;1,378125;0;0;2,205;0;1;1;1;1088;789,4785;1886,881;1369,1654;0;0;0;1;0;1;0;;;0;0;0;0;0;;1;1;1;1;1;1;1;2;3;1;1;2;2;2;2;2;2;2;2;3;3;3;3;uuid:4d5372f4-1249-4828-ae15-223819356f3a;1;1;0;0;0;0;0;0;0;0;0;0;0;2;-0,26281524;-0,7413043;1;28;53,3;12,1;38,5;57,1;25,1;62,1;0;1
1;0;0;1;0;0;0;0;0;0;26;4;1;2;2;13;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;38;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;uuid:89938bdb-373d-4342-abdb-e7e3df38fd5d;0;1;0;0;0;0;0;0;0;0;0;0;0;1;;;;47;11,7;0,6;5,3;12,8;2,4;16,1;;
4;1;0;0;2;1;0;0;0;1;53;6;2;2;1;2;0,55;0,35;0;0;0;0;0;0;0;0;0;0,1;0;6;4;10;29;1;9,307784;9,307784;0;2,4281175;0;2,0234313;4;0;;0;;;;;;;;0;0;;;;;0;0;0;1;1;1;;;;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:6129e13c-dbd2-4c88-af22-2fe8ef10b755;1;1;0;0;0;0;0;0;0;0;0;1;0;3;1,1490737;0,17359976;3;52;7,2;0,4;2,5;6,8;1;9,5;;
5;1;0;2;2;0;0;0;0;0,25;66;8;1;3;1;1;0,95;0;0;0;0;0;0;0,05;0;0;0;0;0;2;1;10;;1;4,3706117;0;0;4,3706117;0;0;1;;;1;4,3706117;0;0;0;4,3706117;0;1;0;1;;;;;0;0;1;1;1;1;0;;;0;0;1;0;0;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:52351c05-7302-43e9-8ae9-d11393a5bacf;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1,2917275;0,26603946;3;57;4,3;0,3;2,2;5,1;0,9;5,8;0;1
8;1;0;4;3;0;0;0;0;0,14285715;32;4;1;2;1;2;0,45000002;0,35000002;0,20000002;0;0;0;0;0;0;0;0;0;0;3;3;10;30;1;4,0468626;4,0468626;0;0;0;0;2;0;;1;4,0468626;4,0468626;4,0468626;0;0;0;2;0;1;320;79,0736;554,965;137,13463;1;0;1;1;1;1;1;574,552;141,97467;1;1;0;0;0;;1;1;1;2;1;1;1;1;2;3;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:ee259b05-f4e1-4a45-8e60-c0d3651ad961;1;1;1;0;0;0;0;0;0;0;0;0;0;3;-0,34627876;-0,79538864;1;24;63,8;19,5;49,1;67;32,6;70,6;0;1
2;0;1;0;0;1;0;0;0;;70;8;2;0;1;2;0,6;0,3;0;0;0;0;0;0;0;0;0;0,1;0;6;4;10;8;1;2,832804;0;0;2,832804;0;1,2140588;1;;;1;0,80937254;0,40468627;0;0;0,80937254;0;1;1;1;192;474,4416;332,979;822,80774;0;0;0;0;0;1;0;;;0;0;0;0;1;26,116;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:0cd853fa-9d2e-46dc-805a-bb7126a1e8be;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0,6404843;-0,15596619;2;49;11,7;0,6;5,3;12,8;2,4;16,1;2,0234313;0,28571427
5;0;1;2;2;0;0;0;0;0,25;40;5;2;2;1;8;0,6;0,1;0;0;0;0;0;0,3;0;0;0;0;0;3;2;8;35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;3;1;2;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:bb8a50da-b2fb-4943-b084-4108937f4370;1;1;0;0;0;0;0;1;0;0;0;0;0;3;;;;44;19,6;2,5;11,6;20,7;5,1;24;;
2;0;0;1;1;0;0;0;0;0;63;7;1;2;2;1;0,35;0,65;0;0;0;0;0;0;0;0;0;0;0;11;6;17;10;1;7,08201;4,775298;0,80937254;1,740151;0;2,4281175;3;0;;1;3,9659255;3,9659252;3,9659255;0;0;0;2;1;1;1984;500,26157;3440,783;867,5864;1;1;0;1;0;1;0;;;1;1;1;0;0;;1;1;1;1;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:e5506287-d5d7-49c1-956a-597a72e663a9;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,04613935;-0,5411017;2;55;4,3;0,3;2,2;5,1;0,9;5,8;3,1160843;0,56
7;1;1;1;1;0;0;1;2;2,5;70;8;1;1;1;2;0,5;0,35;0;0;0;0;0;0;0;0;0;0,15;0;3;3;10;35;1;3,3075;3,3075;0;0;0;0;2;0;;1;1,378125;0;1,378125;0;0;0;1;1;1;;;;;1;0;1;0;1;1;1;1279,684;;1;1;0;0;1;261,16;1;1;1;4;3;1;2;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:7fadf37d-b3e4-484d-9347-424f3813ac63;1;1;0;0;0;0;0;0;0;0;0;1;0;3;-0,3500086;-0,79780555;1;30;40,2;7,2;27,1;41,3;16,5;45,4;1,9293749;0,41666666
5;0;0;1;2;2;0;0;0;0,6666667;50;6;1;0;2;8;0,1;0,55;0;0;0;0;0;0,35;0;0;0;0;0;12;6;38;8;1;4,0468626;2,832804;1,2140588;0;0;1,2140588;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;52,232;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;2;2;2;3;3;3;3;uuid:e197d4a3-16ae-4cc6-9471-28bf49a007c5;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,20881172;-0,43569002;2;47;11,7;0,6;5,3;12,8;2,4;16,1;;
7;0;0;2;1;1;1;1;1;1,3333334;38;5;1;2;1;8;0,45;0,15;0;0;0;0;0;0,4;0;0;0;0;0;9;4;10;49;1;3,6421764;3,6421764;0;0;0;0;5;0;;1;2,4281175;1,6187451;2,4281175;0;0;0;3;1;1;640;395,36798;1109,9299;685,6731;0;1;0;1;1;1;0;;;2;0;0;0;0;;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;2;2;2;2;3;3;3;3;uuid:148544c0-c91e-4865-8baf-1862a3e52b6f;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,70486397;-0,11424815;2;35;29;3,7;16,2;31,4;7,9;35,4;1,2140589;0,6666666
8;1;0;1;1;2;1;1;1;3;47;6;2;3;1;10;0,5;0;0;0;0;0;0;0,1;0;0,3;0;0,1;0;1;1;10;49;1;0,7056;0,7056;0;0;0;0;1;0;;0;;;;;;;;0;1;;;;;0;1;1;0;1;1;;;;1;1;0;0;0;;1;1;1;1;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:0681770e-551a-464c-a7aa-73cc05b18a62;1;0;0;0;0;0;0;1;0;1;0;1;0;4;0,5050625;-0,24371949;2;25;53,3;12,1;38,5;57,1;25,1;62,1;;
3;0;0;2;1;0;0;0;0;0;55;6;1;2;1;2;0,6;0,4;0;0;0;0;0;0;0;0;0;0;0;4;4;10;8;1;8,093725;8,093725;0;4,0468626;0;4,0468626;1;0;;1;4,0468626;1,8210882;0;0;4,0468626;0;1;1;1;1344;738,02026;2330,8528;1279,9231;0;1;0;1;1;1;0;;;2;0;0;0;1;261,16;1;1;1;1;1;1;1;4;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:3369e0cd-595a-43b1-a44c-226df158fb4a;1;1;0;0;0;0;0;0;0;0;0;0;0;2;-0,3926697;-0,82544994;1;43;19,6;2,5;11,6;20,7;5,1;24;4,0468626;0,5
1;0;0;1;0;0;0;0;0;0;47;6;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;19;49;1;7,284353;7,284353;0;0;0;1,2140588;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;3;1;1;1;1;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:654c863e-c828-4173-aef8-e45009051608;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1,758665;0,5686149;4;78;0,3;0;0;0;0;0,1;;
4;0;0;1;1;1;1;0;0;1;60;7;1;3;1;2;0,6;0,3;0,05;0;0;0;0;0;0;0;0;0,05;0;3;3;10;35;1;8,544375;8,544375;0;0;0;0;7;0;;1;7,16625;4,134375;7,16625;0;0;0;7;1;1;1279,9999;309,59937;2219,8596;536,9275;0;0;1;0;1;1;1;2350,44;568,51154;1;1;0;0;0;;1;1;1;3;1;1;1;1;2;1;1;2;2;2;2;3;3;3;2;2;3;3;3;uuid:05a75a5b-ef9b-476e-a796-5b5b5387dc99;1;1;1;0;0;0;0;0;0;0;0;1;0;4;0,51475495;-0,2374388;2;52;7,2;0,4;2,5;6,8;1;9,5;1,3781252;0,83870965
9;0;0;1;3;3;1;0;1;1,25;41;5;1;2;1;3;0,7;0,05;0,2;0;0;0;0;0,05;0;0;0;0;0;6;2;10;38;1;3,031875;3,031875;0;0;0;0;5;0;;1;2,205;1,378125;2,205;0;0;0;3;1;1;768;557,27893;1331,916;966,46967;0;1;1;1;1;1;1;;;2;0;0;0;0;;1;1;1;4;1;1;1;4;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:98f2b741-1e38-4afe-b8b1-f734ee6e2900;1;1;1;0;0;0;0;1;0;0;0;0;0;4;-0,068983525;-0,6157013;1;29;53,3;12,1;38,5;57,1;25,1;62,1;0,826875;0,72727275
5;0;0;1;1;2;1;0;0;1,5;54;6;1;2;1;2;0,72;0,15;0;0;0;0;0;0,05;0;0;0;0,08;0;6;6;10;35;1;1,5876;0,1764;0;1,4112;0;0;3;0;;1;0,882;0,3528;0,1764;0;0,7056;0;2;1;1;160;453,5147;277,48248;786,51495;0;1;0;1;1;1;;;;1;1;0;0;0;;1;1;1;1;1;1;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:46e976c1-b03c-4a8d-8311-73197b064dd0;1;1;0;0;0;0;0;1;0;0;0;1;0;4;-0,17029946;-0,68135405;1;47;11,7;0,6;5,3;12,8;2,4;16,1;0,70559996;0,5555556
7;1;1;3;2;0;0;0;0;0,4;66;8;2;0;1;2;0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;3;3;10;8;1;2,0234313;2,0234313;0;0;0;0;2;0;;1;2,0234313;1,2140588;2,0234313;0;0;0;2;1;1;384,00003;316,29443;665,95807;548,5386;0;0;1;0;1;1;0;;;1;1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:6cb17748-24bf-46fb-b43e-93be5af946b8;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,4280823;-0,29360268;2;28;53,3;12,1;38,5;57,1;25,1;62,1;0;1
3;0;0;1;2;0;0;0;0;0;52;6;1;2;8;1;0,4;0;0;0;0;0;0;0,1;0;0;0;0,5;0;2;1;10;;1;3,2374902;0;0;0,6070294;2,6304607;0,80937254;3;;;1;3,2374902;2,6304607;0;0;0,6070294;2,6304607;3;1;1;1792,0001;681,2495;3107,804;1181,4675;0;1;1;0;0;1;0;;;2;0;0;1;0;;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:47b24cec-c56a-40af-98f2-c2acba4d6d08;1;0;0;0;0;0;0;1;0;0;0;1;0;3;0,8525175;-0,018568669;3;70;0,8;0;0,1;0,6;0,1;0,8;0;1
6;0;0;3;2;0;1;0;0;0,2;54;6;1;3;2;1;0,3;0,7;0;0;0;0;0;0;0;0;0;0;0;2;2;21;10;1;1,2140588;0,80937254;0,40468627;0;0;0;2;0;;1;0,80937254;0,80937254;0,80937254;0;0;0;2;0;1;64;79,0736;110,993004;137,13463;1;1;0;0;0;1;1;104,464;129,06787;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:71949916-8e70-4d4f-82d9-6b523fcdc7fc;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,6563095;-0,14571145;2;36;29;3,7;16,2;31,4;7,9;35,4;0,4046862;0,6666667
3;0;0;1;2;0;0;0;0;0;59;7;1;2;1;2;0,8;0,15;0,05;0;0;0;0;0;0;0;0;0;0;7;7;10;38;1;4,856235;2,4281175;0;2,4281175;0;0;2;0;;1;4,0468626;4,0468626;1,6187451;0;2,4281175;0;2;1;1;640;158,1472;1109,93;274,26926;1;0;0;1;1;1;1;1109,93;274,26926;1;1;0;0;0;;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:fa6ae6a5-e899-4806-b85c-0ed973dffd5c;1;1;1;0;0;0;0;0;0;0;0;0;0;3;0,056644507;-0,53429437;2;47;11,7;0,6;5,3;12,8;2,4;16,1;0,8093724;0,8333334
8;0;0;2;2;3;0;1;0;1;50;6;1;2;1;2;0,7;0,25;0;0;0;0;0;0;0,05;0;0;0;0;6;4;10;33;0;;;;;;;;;;0;;;;;;;;1;1;;;;;0;0;1;1;1;1;0;;;1;0;0;1;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:eeb18b9f-efab-4138-a29f-58bce2b79f57;1;1;0;0;0;0;0;0;1;0;0;0;0;3;;;;36;29;3,7;16,2;31,4;7,9;35,4;;
7;0;0;2;2;1;2;0;0;0,75;49;6;1;2;10;1;0,15;0;0;0;0;0;0;0;0;0,85;0;0;0;4;1;10;24;1;1,6187451;0;3,2374902;0;0;1,6187451;1;;;1;1,6187451;0,80937254;0;1,6187451;0;0;1;1;0;;;;;1;1;0;0;0;1;;;;1;0;0;0;1;783,48;1;1;1;2;1;1;1;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:49320578-1f25-4d93-bbd2-ef0b861964de;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0,100039706;-0,50617427;2;48;11,7;0,6;5,3;12,8;2,4;16,1;0;1
6;0;0;2;1;1;1;0;1;1;44;5;1;2;2;8;0;0,95;0;0;0;0;0;0,05;0;0;0;0;0;4;3;24;35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:d3da3bba-51a3-4a9b-b54b-0090795e85a2;0;1;0;0;0;0;0;1;0;0;0;0;0;2;;;;43;19,6;2,5;11,6;20,7;5,1;24;;
6;0;0;1;4;1;0;0;0;0,2;50;6;2;1;1;2;0,5;0,3;0;0;0;0;0;0,15;0;0;0;0;0,05;5;4;35;8;1;0,9702;0,9702;0;2,646;0;0,5292;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:1de19676-e4c3-4ccf-900b-0b91a55471da;1;1;0;0;0;0;0;1;0;0;0;0;1;4;0,87685525;-0,002797795;3;39;29;3,7;16,2;31,4;7,9;35,4;;
4;0;0;3;1;0;0;0;0;0;59;7;1;3;1;9;0,6;0;0;0;0;0;0;0;0,4;0;0;0;0;1;1;10;;1;2,4281175;2,4281175;0;0;0;0;1;0;;1;2,4281175;2,4281175;2,4281175;0;0;0;1;0;1;768,00006;316,29443;1331,9161;548,5386;1;0;0;1;1;1;1;;;1;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:7906314a-038e-4cec-be17-325473c8949b;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1,0505852;0,10977918;3;49;11,7;0,6;5,3;12,8;2,4;16,1;0;1
7;0;0;2;1;3;1;0;0;1,3333334;43;5;1;2;1;2;0,45;0,2;0;0;0;0;0;0,35;0;0;0;0;0;9;6;10;24;1;2,832804;2,832804;0;0;0;2,0234313;1;0;;1;2,4281175;1,6187451;2,4281175;0;0;0;1;1;1;832;513,9784;1442,9089;891,375;0;0;0;1;0;1;0;;;2;0;0;0;0;;1;1;1;4;1;1;1;1;2;1;1;2;2;3;3;3;3;2;2;2;3;3;3;uuid:45e4b017-0d23-4da2-98b3-a1ac6a4ed45e;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,059192713;-0,53264314;2;35;29;3,7;16,2;31,4;7,9;35,4;0,40468645;0,8571428
8;0;0;3;3;0;2;0;0;0,33333334;50;6;1;2;1;2;0,5;0,35;0;0;0;0;0;0,1;0;0;0;0,05;0;2;2;10;29;1;1,0584;0,5292;0;0,5292;0;0;3;0;;1;0,7056;0,49392003;0,5292;0;0,1764;0;2;1;1;384;777,4538;665,958;1348,3114;0;1;1;1;1;1;;;;1;1;0;1;0;;1;1;2;1;1;1;1;1;2;3;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:8b43361a-333f-483d-9d39-412c87121bd5;1;1;0;0;0;0;0;1;0;0;0;1;0;4;-0,51226354;-0,90294677;1;38;29;3,7;16,2;31,4;7,9;35,4;0,3528;0,6666667
8;0;1;1;0;0;1;3;2;7;66;8;2;1;1;2;0,6;0,4;0;0;0;0;0;0;0;0;0;0;0;3;2;10;24;1;3,2374902;3,2374902;0;0;0;0;2;0;;1;1,6187451;0;1,6187451;0;0;0;1;1;1;;;;;1;0;1;0;0;1;1;1358,032;;1;1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;2;2;3;3;3;uuid:47ef1122-d2a1-470a-bfb7-5187de1b1a7f;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,70935273;-0,11133943;2;25;53,3;12,1;38,5;57,1;25,1;62,1;1,6187451;0,5
3;0;0;1;2;0;0;0;0;0;62;7;2;0;2;13;0,65;0,1;0;0;0;0;0;0;0;0;0;0,05;0,2;4;4;10;30;1;8,498411;7,689039;0;0;0;0,80937254;4;0;;1;1,6187451;1,2140588;1,6187451;0;0;0;3;1;1;447,99997;369,01013;776,9509;639,96155;0;1;1;1;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:4c35246d-3dbf-4c1b-b986-fb52fbf0ffa1;1;1;0;0;0;0;0;0;0;0;0;1;1;4;0,5914806;-0,18772057;2;61;2,2;0;1;2,1;0,4;2,9;6,8796663;0,19047621
1;0;0;0;1;0;0;0;0;0;60;7;2;0;1;2;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;7;4;10;8;1;0,6890625;0,6890625;0;0;0;0,1378125;1;0;;1;0,55125;0,275625;0,55125;0;0;0;1;1;0;;;;;0;1;1;1;1;1;;;;0;0;0;0;0;;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:78b1c31e-abbb-4521-a85b-da50c2f85405;1;1;0;0;0;0;0;0;0;0;0;0;0;2;-0,44247368;-0,85772294;1;40;19,6;2,5;11,6;20,7;5,1;24;0,1378125;0,8
7;1;0;3;3;0;0;0;0;0,16666667;66;8;1;5;1;13;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;10;;1;4,856235;4,856235;0;0;0;0;1;0;;1;4,856235;4,856235;4,856235;0;0;0;1;0;1;1408;289,93655;2441,8462;502,827;0;0;1;0;1;1;1;;;0;0;0;0;0;;1;1;1;3;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:72f3f374-dfb7-4c07-ba38-f1095c630229;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1,0415143;0,10390125;3;54;7,2;0,4;2,5;6,8;1;9,5;0;1
